index,game_id,turn_id,player_id,player_name,stage,sub_stage,stage_int,position_int,position_code_1,position_code_2,cards,flop,turn,river,action,action_int,action_flag,amount_raised,amount_required,amount_committed,amount_finish,nb_players_left,nb_previous_raise,nb_straight_player_cards,nb_straight_community_cards,nb_flush_player_cards,nb_flush_community_cards,chen_score,cards_score,pct_score,nb_pairs_community_cards,nb_sets_community_cards,nb_quads_community_cards
143,100_20,1,p3,MrBrown,preflop,1,1,3,UTG,MP,7d6s,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,3.5,7461,0.0,0,0,0
144,100_20,2,p4,Pluribus,preflop,1,1,4,MP,MP,3d2s,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,1.5,7462,0.0,0,0,0
145,100_20,3,p5,MrBlue,preflop,1,1,5,CO,LP,6dKd,,,,R,2,1,250,100,0,9750.0,4,0,1,0,2,0,5.0,7006,-0.025,0,0,0
146,100_20,4,p6,MrBlonde,preflop,1,1,6,BTN,LP,JhQc,,,,R,2,1,925,250,0,10400.0,4,0,2,0,1,0,8.0,7090,0.04,0,0,0
147,100_20,5,p1,MrWhite,preflop,1,1,1,SB,EP,Ts7c,,,,F,0,0,0,875,50,9950.0,4,0,2,0,1,0,3.0,7405,-0.005,0,0,0
148,100_20,6,p2,MrPink,preflop,1,1,2,BB,EP,8d8s,,,,F,0,0,0,825,100,9900.0,3,0,1,0,1,0,8.0,4865,-0.01,0,0,0
149,100_20,9,p5,MrBlue,preflop,2,2,5,CO,LP,6dKd,,,,F,0,0,0,675,250,9750.0,2,1,1,0,2,0,5.0,7006,-0.025,0,0,0
150,100_21,1,p3,Pluribus,preflop,1,1,3,UTG,MP,Ad5h,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,5.0,6677,0.0,0,0,0
151,100_21,2,p4,MrBlue,preflop,1,1,4,MP,MP,2d5s,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,0.5,7462,0.0,0,0,0
152,100_21,3,p5,MrBlonde,preflop,1,1,5,CO,LP,AhTs,,,,R,2,1,250,100,0,10150.0,4,0,2,0,1,0,6.0,6609,0.015,0,0,0
153,100_21,4,p6,MrWhite,preflop,1,1,6,BTN,LP,6hKd,,,,F,0,0,0,250,0,10000.0,4,0,1,0,1,0,3.0,7006,0.0,0,0,0
154,100_21,5,p1,MrPink,preflop,1,1,1,SB,EP,Qh4h,,,,F,0,0,0,200,50,9950.0,3,0,1,0,2,0,4.0,7216,-0.005,0,0,0
155,100_21,6,p2,MrBrown,preflop,1,1,2,BB,EP,6c7h,,,,F,0,0,0,150,100,9900.0,2,0,2,0,1,0,3.5,7461,-0.01,0,0,0
156,100_22,1,p3,MrBlue,preflop,1,1,3,UTG,MP,4c6d,3sJc5d,5s,Kc,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,2.0,7461,0.0,0,0,0
157,100_22,2,p4,MrBlonde,preflop,1,1,4,MP,MP,7s7c,3sJc5d,5s,Kc,R,2,1,250,100,0,9238.0,5,0,1,0,1,0,7.0,5085,-0.0762,0,0,0
158,100_22,3,p5,MrWhite,preflop,1,1,5,CO,LP,6h3c,3sJc5d,5s,Kc,F,0,0,0,250,0,10000.0,5,0,2,0,1,0,1.0,7461,0.0,0,0,0
159,100_22,4,p6,MrPink,preflop,1,1,6,BTN,LP,3hTh,3sJc5d,5s,Kc,F,0,0,0,250,0,10000.0,4,0,1,0,2,0,2.0,7410,0.0,0,0,0
160,100_22,5,p1,MrBrown,preflop,1,1,1,SB,EP,5cQs,3sJc5d,5s,Kc,F,0,0,0,200,50,9950.0,3,0,1,0,1,0,2.0,7216,-0.005,0,0,0
161,100_22,6,p2,Pluribus,preflop,1,1,2,BB,EP,Ad5h,3sJc5d,5s,Kc,C,1,1,0,150,100,10812.0,2,0,2,0,1,0,5.0,6677,0.0812,0,0,0
162,100_22,20,p2,Pluribus,flop,1,4,2,BB,EP,Ad5h,3sJc5d,5s,Kc,C,1,1,0,0,250,10812.0,2,0,3,2,2,1,5.0,5331,0.0812,0,0,0
163,100_22,22,p4,MrBlonde,flop,1,4,4,MP,MP,7s7c,3sJc5d,5s,Kc,R,2,1,250,0,250,9238.0,2,1,3,2,2,1,7.0,5025,-0.0762,0,0,0
164,100_22,26,p2,Pluribus,flop,2,5,2,BB,EP,Ad5h,3sJc5d,5s,Kc,C,1,1,0,250,250,10812.0,2,0,3,2,2,1,5.0,5331,0.0812,0,0,0
165,100_22,38,p2,Pluribus,turn,1,7,2,BB,EP,Ad5h,3sJc5d,5s,Kc,R,2,1,262,0,500,10812.0,2,0,3,2,2,2,5.0,2206,0.0812,1,0,0
166,100_22,40,p4,MrBlonde,turn,1,7,4,MP,MP,7s7c,3sJc5d,5s,Kc,C,1,1,0,262,500,9238.0,2,2,3,2,3,2,7.0,3175,-0.0762,1,0,0
167,100_22,56,p2,Pluribus,river,1,10,2,BB,EP,Ad5h,3sJc5d,5s,Kc,R,2,1,4722,0,762,10812.0,2,1,3,2,2,2,5.0,2204,0.0812,1,0,0
168,100_22,58,p4,MrBlonde,river,1,10,4,MP,MP,7s7c,3sJc5d,5s,Kc,F,0,0,0,4722,762,9238.0,2,2,3,2,3,2,7.0,3173,-0.0762,1,0,0
169,100_23,1,p3,MrBlonde,preflop,1,1,3,UTG,MP,4h2h,,,,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,3.0,7462,0.0,0,0,0
170,100_23,2,p4,MrWhite,preflop,1,1,4,MP,MP,9c3c,,,,F,0,0,0,100,0,10000.0,5,0,1,0,2,0,1.5,7444,0.0,0,0,0
171,100_23,3,p5,MrPink,preflop,1,1,5,CO,LP,4s2d,,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,1.0,7462,0.0,0,0,0
172,100_23,4,p6,MrBrown,preflop,1,1,6,BTN,LP,JcTs,,,,R,2,1,275,100,0,10150.0,3,0,2,0,1,0,7.0,7271,0.015,0,0,0
173,100_23,5,p1,Pluribus,preflop,1,1,1,SB,EP,8c2s,,,,F,0,0,0,225,50,9950.0,3,0,1,0,1,0,0.0,7458,-0.005,0,0,0
174,100_23,6,p2,MrBlue,preflop,1,1,2,BB,EP,6c8d,,,,F,0,0,0,175,100,9900.0,2,0,2,0,1,0,3.0,7457,-0.01,0,0,0
175,100_24,1,p3,MrWhite,preflop,1,1,3,UTG,MP,2c5d,Ac9cAh,Js,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,0.5,7462,0.0,0,0,0
176,100_24,2,p4,MrPink,preflop,1,1,4,MP,MP,7d2d,Ac9cAh,Js,,F,0,0,0,100,0,10000.0,5,0,1,0,2,0,0.5,7462,0.0,0,0,0
177,100_24,3,p5,MrBrown,preflop,1,1,5,CO,LP,Tc7h,Ac9cAh,Js,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,3.0,7405,0.0,0,0,0
178,100_24,4,p6,Pluribus,preflop,1,1,6,BTN,LP,8h4s,Ac9cAh,Js,,F,0,0,0,100,0,10000.0,3,0,2,0,1,0,0.0,7458,0.0,0,0,0
179,100_24,5,p1,MrBlue,preflop,1,1,1,SB,EP,Ts7c,Ac9cAh,Js,,C,1,1,0,50,50,10100.0,2,0,2,0,1,0,3.0,7405,0.01,0,0,0
180,100_24,6,p2,MrBlonde,preflop,1,1,2,BB,EP,6sTh,Ac9cAh,Js,,C,1,1,0,0,100,9900.0,2,0,2,0,1,0,1.0,7409,-0.01,0,0,0
181,100_24,19,p1,MrBlue,flop,1,4,1,SB,EP,Ts7c,Ac9cAh,Js,,C,1,1,0,0,100,10100.0,2,0,3,1,3,2,3.0,3463,0.01,1,0,0
182,100_24,20,p2,MrBlonde,flop,1,4,2,BB,EP,6sTh,Ac9cAh,Js,,C,1,1,0,0,100,9900.0,2,0,3,1,2,2,1.0,3464,-0.01,1,0,0
183,100_24,37,p1,MrBlue,turn,1,7,1,SB,EP,Ts7c,Ac9cAh,Js,,R,2,1,150,0,100,10100.0,2,0,4,2,3,2,3.0,3426,0.01,1,0,0
184,100_24,38,p2,MrBlonde,turn,1,7,2,BB,EP,6sTh,Ac9cAh,Js,,F,0,0,0,150,100,9900.0,2,0,3,2,2,2,1.0,3426,-0.01,1,0,0
185,100_25,1,p3,MrPink,preflop,1,1,3,UTG,MP,7cKh,JcQd9d,2h,2c,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,3.0,7002,0.0,0,0,0
186,100_25,2,p4,MrBrown,preflop,1,1,4,MP,MP,QsTc,JcQd9d,2h,2c,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,7.0,7146,0.0,0,0,0
187,100_25,3,p5,Pluribus,preflop,1,1,5,CO,LP,6c4h,JcQd9d,2h,2c,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,2.0,7461,0.0,0,0,0
188,100_25,4,p6,MrBlue,preflop,1,1,6,BTN,LP,Js8h,JcQd9d,2h,2c,F,0,0,0,100,0,10000.0,3,0,2,0,1,0,4.0,7326,0.0,0,0,0
189,100_25,5,p1,MrBlonde,preflop,1,1,1,SB,EP,6s7s,JcQd9d,2h,2c,R,2,1,250,50,50,9325.0,2,0,2,0,2,0,5.5,7461,-0.0675,0,0,0
190,100_25,6,p2,MrWhite,preflop,1,1,2,BB,EP,2dKs,JcQd9d,2h,2c,C,1,1,0,200,100,10675.0,2,0,1,0,1,0,3.0,7007,0.0675,0,0,0
191,100_25,19,p1,MrBlonde,flop,1,4,1,SB,EP,6s7s,JcQd9d,2h,2c,C,1,1,0,0,300,9325.0,2,1,3,3,2,2,5.5,7041,-0.0675,0,0,0
192,100_25,20,p2,MrWhite,flop,1,4,2,BB,EP,2dKs,JcQd9d,2h,2c,C,1,1,0,0,300,10675.0,2,0,4,3,3,2,3.0,6692,0.0675,0,0,0
193,100_25,37,p1,MrBlonde,turn,1,7,1,SB,EP,6s7s,JcQd9d,2h,2c,C,1,1,0,0,300,9325.0,2,1,3,3,2,2,5.5,7041,-0.0675,0,0,0
194,100_25,38,p2,MrWhite,turn,1,7,2,BB,EP,2dKs,JcQd9d,2h,2c,C,1,1,0,0,300,10675.0,2,0,4,3,3,2,3.0,6021,0.0675,0,0,0
195,100_25,55,p1,MrBlonde,river,1,10,1,SB,EP,6s7s,JcQd9d,2h,2c,R,2,1,375,0,300,9325.0,2,1,3,3,2,2,5.5,6067,-0.0675,1,0,0
196,100_25,56,p2,MrWhite,river,1,10,2,BB,EP,2dKs,JcQd9d,2h,2c,R,2,1,1050,375,300,10675.0,2,0,4,3,3,2,3.0,2413,0.0675,1,0,0
197,100_25,61,p1,MrBlonde,river,2,11,1,SB,EP,6s7s,JcQd9d,2h,2c,F,0,0,0,675,675,9325.0,2,2,3,3,2,2,5.5,6067,-0.0675,1,0,0
198,100_26,1,p3,MrBrown,preflop,1,1,3,UTG,MP,Ks2s,,,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,5.0,7007,0.0,0,0,0
199,100_26,2,p4,Pluribus,preflop,1,1,4,MP,MP,6c5d,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,3.0,7460,0.0,0,0,0
200,100_26,3,p5,MrBlue,preflop,1,1,5,CO,LP,5cTd,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,0.0,7410,0.0,0,0,0
201,100_26,4,p6,MrBlonde,preflop,1,1,6,BTN,LP,Ah2c,,,,F,0,0,0,100,0,10000.0,3,0,2,0,1,0,5.0,6678,0.0,0,0,0
202,100_26,5,p1,MrWhite,preflop,1,1,1,SB,EP,Ts3h,,,,F,0,0,0,50,50,9950.0,2,0,1,0,1,0,0.0,7410,-0.005,0,0,0
203,100_27,1,p3,Pluribus,preflop,1,1,3,UTG,MP,6hTc,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,1.0,7409,0.0,0,0,0
204,100_27,2,p4,MrBlue,preflop,1,1,4,MP,MP,8c9h,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,4.5,7429,0.0,0,0,0
205,100_27,3,p5,MrBlonde,preflop,1,1,5,CO,LP,Kd7s,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,3.0,7002,0.0,0,0,0
206,100_27,4,p6,MrWhite,preflop,1,1,6,BTN,LP,4h4c,,,,R,2,1,250,100,0,10150.0,3,0,1,0,1,0,5.0,5745,0.015,0,0,0
207,100_27,5,p1,MrPink,preflop,1,1,1,SB,EP,Td5s,,,,F,0,0,0,200,50,9950.0,3,0,1,0,1,0,0.0,7410,-0.005,0,0,0
208,100_27,6,p2,MrBrown,preflop,1,1,2,BB,EP,6c2h,,,,F,0,0,0,150,100,9900.0,2,0,2,0,1,0,0.0,7461,-0.01,0,0,0
209,100_28,1,p3,MrBlue,preflop,1,1,3,UTG,MP,Td3c,,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,0.0,7410,0.0,0,0,0
210,100_28,2,p4,MrBlonde,preflop,1,1,4,MP,MP,Kd8s,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,3.0,6992,0.0,0,0,0
211,100_28,3,p5,MrWhite,preflop,1,1,5,CO,LP,Jh6d,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,1.0,7340,0.0,0,0,0
212,100_28,4,p6,MrPink,preflop,1,1,6,BTN,LP,3sAc,,,,R,2,1,250,100,0,10150.0,3,0,2,0,1,0,5.0,6678,0.015,0,0,0
213,100_28,5,p1,MrBrown,preflop,1,1,1,SB,EP,Qd5s,,,,F,0,0,0,200,50,9950.0,3,0,1,0,1,0,2.0,7216,-0.005,0,0,0
214,100_28,6,p2,Pluribus,preflop,1,1,2,BB,EP,2h6c,,,,F,0,0,0,150,100,9900.0,2,0,2,0,1,0,0.0,7461,-0.01,0,0,0
215,100_29,1,p3,MrBlonde,preflop,1,1,3,UTG,MP,3cTs,7c3hJs,6h,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,0.0,7410,0.0,0,0,0
216,100_29,2,p4,MrWhite,preflop,1,1,4,MP,MP,9hKc,7c3hJs,6h,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,4.0,6972,0.0,0,0,0
217,100_29,3,p5,MrPink,preflop,1,1,5,CO,LP,2c8h,7c3hJs,6h,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,0.0,7458,0.0,0,0,0
218,100_29,4,p6,MrBrown,preflop,1,1,6,BTN,LP,Ks7s,7c3hJs,6h,,R,2,1,275,100,0,9275.0,3,0,1,0,2,0,5.0,7002,-0.0725,0,0,0
219,100_29,5,p1,Pluribus,preflop,1,1,1,SB,EP,Tc4h,7c3hJs,6h,,F,0,0,0,225,50,9950.0,3,0,1,0,1,0,0.0,7410,-0.005,0,0,0
220,100_29,6,p2,MrBlue,preflop,1,1,2,BB,EP,5c6d,7c3hJs,6h,,C,1,1,0,175,100,10775.0,2,0,2,0,1,0,3.0,7460,0.0775,0,0,0
221,100_29,20,p2,MrBlue,flop,1,4,2,BB,EP,5c6d,7c3hJs,6h,,C,1,1,0,0,275,10775.0,2,0,4,2,2,1,3.0,7328,0.0775,0,0,0
222,100_29,24,p6,MrBrown,flop,1,4,6,BTN,LP,Ks7s,7c3hJs,6h,,C,1,1,0,0,275,9275.0,2,1,2,2,3,1,5.0,4936,-0.0725,0,0,0
223,100_29,38,p2,MrBlue,turn,1,7,2,BB,EP,5c6d,7c3hJs,6h,,C,1,1,0,0,275,10775.0,2,0,4,3,2,2,3.0,5240,0.0775,0,0,0
224,100_29,42,p6,MrBrown,turn,1,7,6,BTN,LP,Ks7s,7c3hJs,6h,,R,2,1,450,0,275,9275.0,2,1,3,3,3,2,5.0,4933,-0.0725,0,0,0
225,100_29,44,p2,MrBlue,turn,2,8,2,BB,EP,5c6d,7c3hJs,6h,,R,2,1,1575,450,275,10775.0,2,0,4,3,2,2,3.0,5240,0.0775,0,0,0
226,100_29,48,p6,MrBrown,turn,2,8,6,BTN,LP,Ks7s,7c3hJs,6h,,F,0,0,0,1125,725,9275.0,2,2,3,3,3,2,5.0,4933,-0.0725,0,0,0
227,100_3,1,p3,Pluribus,preflop,1,1,3,UTG,MP,4s9s,3d6h9d,5s,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,1.5,7444,0.0,0,0,0
228,100_3,2,p4,MrBlue,preflop,1,1,4,MP,MP,KhQh,3d6h9d,5s,,R,2,1,225,100,0,9605.0,5,0,2,0,2,0,11.0,6797,-0.0395,0,0,0
229,100_3,3,p5,MrBlonde,preflop,1,1,5,CO,LP,2s7d,3d6h9d,5s,,F,0,0,0,225,0,10000.0,5,0,1,0,1,0,0.0,7462,0.0,0,0,0
230,100_3,4,p6,MrWhite,preflop,1,1,6,BTN,LP,7hJh,3d6h9d,5s,,F,0,0,0,225,0,10000.0,4,0,2,0,2,0,4.0,7336,0.0,0,0,0
231,100_3,5,p1,MrPink,preflop,1,1,1,SB,EP,8d8s,3d6h9d,5s,,C,1,1,0,175,50,10620.0,3,0,1,0,1,0,8.0,4865,0.062,0,0,0
232,100_3,6,p2,MrBrown,preflop,1,1,2,BB,EP,2hKc,3d6h9d,5s,,C,1,1,0,125,100,9775.0,3,0,1,0,1,0,3.0,7007,-0.0225,0,0,0
233,100_3,19,p1,MrPink,flop,1,4,1,SB,EP,8d8s,3d6h9d,5s,,R,2,1,170,0,225,10620.0,3,0,3,2,3,2,8.0,4838,0.062,0,0,0
234,100_3,20,p2,MrBrown,flop,1,4,2,BB,EP,2hKc,3d6h9d,5s,,F,0,0,0,170,225,9775.0,3,0,3,2,2,2,3.0,6968,-0.0225,0,0,0
235,100_3,22,p4,MrBlue,flop,1,4,4,MP,MP,KhQh,3d6h9d,5s,,C,1,1,0,170,225,9605.0,2,1,3,2,3,2,11.0,6755,-0.0395,0,0,0
236,100_3,37,p1,MrPink,turn,1,7,1,SB,EP,8d8s,3d6h9d,5s,,R,2,1,600,0,395,10620.0,2,1,4,3,3,2,8.0,4836,0.062,0,0,0
237,100_3,40,p4,MrBlue,turn,1,7,4,MP,MP,KhQh,3d6h9d,5s,,F,0,0,0,600,395,9605.0,2,1,3,3,3,2,11.0,6753,-0.0395,0,0,0
238,100_30,1,p3,MrWhite,preflop,1,1,3,UTG,MP,6c4c,,,,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,4.0,7461,0.0,0,0,0
239,100_30,2,p4,MrPink,preflop,1,1,4,MP,MP,Kh8d,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,3.0,6992,0.0,0,0,0
240,100_30,3,p5,MrBrown,preflop,1,1,5,CO,LP,7dKd,,,,R,2,1,250,100,0,9750.0,4,0,1,0,2,0,5.0,7002,-0.025,0,0,0
241,100_30,4,p6,Pluribus,preflop,1,1,6,BTN,LP,TcAs,,,,R,2,1,737,250,0,10400.0,4,0,2,0,1,0,6.0,6609,0.04,0,0,0
242,100_30,5,p1,MrBlue,preflop,1,1,1,SB,EP,JsAh,,,,F,0,0,0,687,50,9950.0,4,0,2,0,1,0,8.0,6553,-0.005,0,0,0
243,100_30,6,p2,MrBlonde,preflop,1,1,2,BB,EP,4dKs,,,,F,0,0,0,637,100,9900.0,3,0,1,0,1,0,3.0,7007,-0.01,0,0,0
244,100_30,9,p5,MrBrown,preflop,2,2,5,CO,LP,7dKd,,,,F,0,0,0,487,250,9750.0,2,1,1,0,2,0,5.0,7002,-0.025,0,0,0
245,100_31,1,p3,MrPink,preflop,1,1,3,UTG,MP,JhAh,Jd5s3c,5c,5d,R,2,1,210,100,0,10745.0,6,0,2,0,2,0,10.0,6553,0.0745,0,0,0
246,100_31,2,p4,MrBrown,preflop,1,1,4,MP,MP,Qh5h,Jd5s3c,5c,5d,F,0,0,0,210,0,10000.0,6,0,1,0,2,0,4.0,7216,0.0,0,0,0
247,100_31,3,p5,Pluribus,preflop,1,1,5,CO,LP,2dAc,Jd5s3c,5c,5d,F,0,0,0,210,0,10000.0,5,0,2,0,1,0,5.0,6678,0.0,0,0,0
248,100_31,4,p6,MrBlue,preflop,1,1,6,BTN,LP,6cTh,Jd5s3c,5c,5d,F,0,0,0,210,0,10000.0,4,0,2,0,1,0,1.0,7409,0.0,0,0,0
249,100_31,5,p1,MrBlonde,preflop,1,1,1,SB,EP,6s8d,Jd5s3c,5c,5d,F,0,0,0,160,50,9950.0,3,0,2,0,1,0,3.0,7457,-0.005,0,0,0
250,100_31,6,p2,MrWhite,preflop,1,1,2,BB,EP,KcAd,Jd5s3c,5c,5d,C,1,1,0,110,100,9305.0,2,0,2,0,1,0,11.0,6349,-0.0695,0,0,0
251,100_31,20,p2,MrWhite,flop,1,4,2,BB,EP,KcAd,Jd5s3c,5c,5d,C,1,1,0,0,210,9305.0,2,0,3,2,2,1,11.0,6261,-0.0695,0,0,0
252,100_31,21,p3,MrPink,flop,1,4,3,UTG,MP,JhAh,Jd5s3c,5c,5d,R,2,1,235,0,210,10745.0,2,1,3,2,2,1,10.0,4036,0.0745,0,0,0
253,100_31,26,p2,MrWhite,flop,2,5,2,BB,EP,KcAd,Jd5s3c,5c,5d,C,1,1,0,235,210,9305.0,2,0,3,2,2,1,11.0,6261,-0.0695,0,0,0
254,100_31,38,p2,MrWhite,turn,1,7,2,BB,EP,KcAd,Jd5s3c,5c,5d,C,1,1,0,0,445,9305.0,2,0,3,2,3,2,11.0,5307,-0.0695,1,0,0
255,100_31,39,p3,MrPink,turn,1,7,3,UTG,MP,JhAh,Jd5s3c,5c,5d,C,1,1,0,0,445,10745.0,2,2,3,2,2,2,10.0,2886,0.0745,1,0,0
256,100_31,56,p2,MrWhite,river,1,10,2,BB,EP,KcAd,Jd5s3c,5c,5d,R,2,1,250,0,445,9305.0,2,0,3,2,3,2,11.0,2204,-0.0695,1,1,0
257,100_31,57,p3,MrPink,river,1,10,3,UTG,MP,JhAh,Jd5s3c,5c,5d,R,2,1,1050,250,445,10745.0,2,2,3,2,2,2,10.0,278,0.0745,1,1,0
258,100_31,62,p2,MrWhite,river,2,11,2,BB,EP,KcAd,Jd5s3c,5c,5d,F,0,0,0,800,695,9305.0,2,1,3,2,3,2,11.0,2204,-0.0695,1,1,0
259,100_32,1,p3,MrBrown,preflop,1,1,3,UTG,MP,Th5h,,,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,2.0,7410,0.0,0,0,0
260,100_32,2,p4,Pluribus,preflop,1,1,4,MP,MP,2d2s,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,5.0,6185,0.0,0,0,0
261,100_32,3,p5,MrBlue,preflop,1,1,5,CO,LP,3s6d,,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,1.0,7461,0.0,0,0,0
262,100_32,4,p6,MrBlonde,preflop,1,1,6,BTN,LP,4sAh,,,,R,2,1,250,100,0,10150.0,3,0,2,0,1,0,5.0,6678,0.015,0,0,0
263,100_32,5,p1,MrWhite,preflop,1,1,1,SB,EP,TdKs,,,,F,0,0,0,200,50,9950.0,3,0,2,0,1,0,6.0,6937,-0.005,0,0,0
264,100_32,6,p2,MrPink,preflop,1,1,2,BB,EP,5d8s,,,,F,0,0,0,150,100,9900.0,2,0,2,0,1,0,2.0,7458,-0.01,0,0,0
265,100_33,1,p3,Pluribus,preflop,1,1,3,UTG,MP,Qc8h,8c6c5d,5c,Jd,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,3.0,7201,0.0,0,0,0
266,100_33,2,p4,MrBlue,preflop,1,1,4,MP,MP,3dJc,8c6c5d,5c,Jd,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,1.0,7341,0.0,0,0,0
267,100_33,3,p5,MrBlonde,preflop,1,1,5,CO,LP,9hAd,8c6c5d,5c,Jd,R,2,1,250,100,0,10575.0,4,0,1,0,1,0,5.0,6644,0.0575,0,0,0
268,100_33,4,p6,MrWhite,preflop,1,1,6,BTN,LP,Js6h,8c6c5d,5c,Jd,F,0,0,0,250,0,10000.0,4,0,1,0,1,0,1.0,7340,0.0,0,0,0
269,100_33,5,p1,MrPink,preflop,1,1,1,SB,EP,5s2s,8c6c5d,5c,Jd,F,0,0,0,200,50,9950.0,3,0,2,0,2,0,2.5,7462,-0.005,0,0,0
270,100_33,6,p2,MrBrown,preflop,1,1,2,BB,EP,Qs3s,8c6c5d,5c,Jd,C,1,1,0,150,100,9475.0,2,0,1,0,2,0,4.0,7216,-0.0525,0,0,0
271,100_33,20,p2,MrBrown,flop,1,4,2,BB,EP,Qs3s,8c6c5d,5c,Jd,C,1,1,0,0,250,9475.0,2,0,3,3,2,2,4.0,7193,-0.0525,0,0,0
272,100_33,23,p5,MrBlonde,flop,1,4,5,CO,LP,9hAd,8c6c5d,5c,Jd,C,1,1,0,0,250,10575.0,2,1,4,3,2,2,5.0,6615,0.0575,0,0,0
273,100_33,38,p2,MrBrown,turn,1,7,2,BB,EP,Qs3s,8c6c5d,5c,Jd,C,1,1,0,0,250,9475.0,2,0,3,3,3,3,4.0,5428,-0.0525,1,0,0
274,100_33,41,p5,MrBlonde,turn,1,7,5,CO,LP,9hAd,8c6c5d,5c,Jd,C,1,1,0,0,250,10575.0,2,1,4,3,3,3,5.0,5340,0.0575,1,0,0
275,100_33,56,p2,MrBrown,river,1,10,2,BB,EP,Qs3s,8c6c5d,5c,Jd,R,2,1,275,0,250,9475.0,2,0,3,3,3,3,4.0,5408,-0.0525,1,0,0
276,100_33,59,p5,MrBlonde,river,1,10,5,CO,LP,9hAd,8c6c5d,5c,Jd,C,1,1,0,275,250,10575.0,2,1,4,3,3,3,5.0,5326,0.0575,1,0,0
277,100_34,1,p3,MrBlue,preflop,1,1,3,UTG,MP,7c6h,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,3.5,7461,0.0,0,0,0
278,100_34,2,p4,MrBlonde,preflop,1,1,4,MP,MP,TcKs,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,6.0,6937,0.0,0,0,0
279,100_34,3,p5,MrWhite,preflop,1,1,5,CO,LP,Jc5s,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,1.0,7341,0.0,0,0,0
280,100_34,4,p6,MrPink,preflop,1,1,6,BTN,LP,2s8s,,,,F,0,0,0,100,0,10000.0,3,0,1,0,2,0,1.0,7458,0.0,0,0,0
281,100_34,5,p1,MrBrown,preflop,1,1,1,SB,EP,Js6c,,,,F,0,0,0,50,50,9950.0,2,0,1,0,1,0,1.0,7340,-0.005,0,0,0
282,100_35,1,p3,MrBlonde,preflop,1,1,3,UTG,MP,2s2d,,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,5.0,6185,0.0,0,0,0
283,100_35,2,p4,MrWhite,preflop,1,1,4,MP,MP,8hQd,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,3.0,7201,0.0,0,0,0
284,100_35,3,p5,MrPink,preflop,1,1,5,CO,LP,Jh6c,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,1.0,7340,0.0,0,0,0
285,100_35,4,p6,MrBrown,preflop,1,1,6,BTN,LP,3h9s,,,,F,0,0,0,100,0,10000.0,3,0,1,0,1,0,0.0,7444,0.0,0,0,0
286,100_35,5,p1,Pluribus,preflop,1,1,1,SB,EP,9d4s,,,,F,0,0,0,50,50,9950.0,2,0,1,0,1,0,0.0,7444,-0.005,0,0,0
287,100_36,1,p3,MrWhite,preflop,1,1,3,UTG,MP,3d9d,9c5cKc,,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,1.5,7444,0.0,0,0,0
288,100_36,2,p4,MrPink,preflop,1,1,4,MP,MP,9hJs,9c5cKc,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,5.0,7306,0.0,0,0,0
289,100_36,3,p5,MrBrown,preflop,1,1,5,CO,LP,Jd7s,9c5cKc,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,2.0,7336,0.0,0,0,0
